data length,16384
frequency,1000.000000000
amp,4.000000000
offset,0.000000000
phase,0.000000000







xpos,value
4.907227e-005,0.60669
4.913330e-005,0.60742
4.919434e-005,0.60815
4.925537e-005,0.60889
4.931641e-005,0.60962
4.937744e-005,0.61035
4.943848e-005,0.61108
4.949951e-005,0.61182
4.956055e-005,0.61255
4.962158e-005,0.61328
4.968262e-005,0.61401
4.974365e-005,0.61475
4.980469e-005,0.61548
4.986572e-005,0.61621
4.992676e-005,0.61694
4.998779e-005,0.61768
5.004883e-005,0.61841
5.010986e-005,0.61914
5.017090e-005,0.61987
5.023193e-005,0.62061
5.029297e-005,0.62134
5.035400e-005,0.62207
5.041504e-005,0.62280
5.047608e-005,0.62354
5.053711e-005,0.62427
5.059814e-005,0.62500
5.065918e-005,0.62573
5.072021e-005,0.62646
5.078125e-005,0.62720
5.084229e-005,0.62793
5.090332e-005,0.62866
5.096435e-005,0.62939
5.102539e-005,0.63013
5.108643e-005,0.63086
5.114746e-005,0.63159
5.120850e-005,0.63232
5.126953e-005,0.63306
5.133057e-005,0.63379
5.139160e-005,0.63452
5.145264e-005,0.63525
5.151367e-005,0.63599
5.157471e-005,0.63672
5.163574e-005,0.63745
5.169678e-005,0.63818
5.175781e-005,0.63892
5.181885e-005,0.63965
5.187988e-005,0.64038
5.194092e-005,0.64111
5.200195e-005,0.64185
5.206299e-005,0.64258
5.212402e-005,0.64331
5.218506e-005,0.64404
5.224609e-005,0.64478
5.230713e-005,0.64526
5.236816e-005,0.64600
5.242920e-005,0.64673
5.249024e-005,0.64746
5.255127e-005,0.64819
5.261230e-005,0.64893
5.267334e-005,0.64966
5.273438e-005,0.65039
5.279541e-005,0.65112
5.285645e-005,0.65186
5.291748e-005,0.65259
5.297851e-005,0.65332
5.303955e-005,0.65405
5.310059e-005,0.65479
5.316162e-005,0.65552
5.322265e-005,0.65625
5.328369e-005,0.65698
5.334473e-005,0.65771
5.340576e-005,0.65845
5.346680e-005,0.65918
5.352783e-005,0.65991
5.358887e-005,0.66064
5.364990e-005,0.66138
5.371094e-005,0.66211
5.377197e-005,0.66284
5.383301e-005,0.66357
5.389404e-005,0.66431
5.395508e-005,0.66504
5.401611e-005,0.66577
5.407715e-005,0.66650
5.413819e-005,0.66699
5.419922e-005,0.66772
5.426025e-005,0.66846
5.432129e-005,0.66919
5.438232e-005,0.66992
5.444336e-005,0.67065
5.450439e-005,0.67139
5.456543e-005,0.67212
5.462646e-005,0.67285
5.468750e-005,0.67358
5.474854e-005,0.67432
5.480957e-005,0.67505
5.487060e-005,0.67578
5.493164e-005,0.67651
5.499268e-005,0.67725
5.505371e-005,0.67798
5.511475e-005,0.67871
5.517578e-005,0.67944
5.523681e-005,0.68018
5.529785e-005,0.68091
5.535889e-005,0.68164
5.541992e-005,0.68237
5.548096e-005,0.68311
5.554199e-005,0.68384
5.560303e-005,0.68433
5.566406e-005,0.68506
5.572510e-005,0.68579
5.578613e-005,0.68652
5.584717e-005,0.68726
5.590820e-005,0.68799
5.596924e-005,0.68872
5.603027e-005,0.68945
5.609131e-005,0.69019
5.615234e-005,0.69092
5.621338e-005,0.69165
5.627441e-005,0.69238
5.633545e-005,0.69312
5.639649e-005,0.69385
5.645752e-005,0.69458
5.651855e-005,0.69531
5.657959e-005,0.69604
5.664062e-005,0.69678
5.670166e-005,0.69751
5.676270e-005,0.69800
5.682373e-005,0.69873
5.688476e-005,0.69946
5.694580e-005,0.70020
5.700684e-005,0.70093
5.706787e-005,0.70166
5.712891e-005,0.70239
5.718994e-005,0.70313
5.725098e-005,0.70386
5.731201e-005,0.70459
5.737305e-005,0.70532
5.743408e-005,0.70605
5.749512e-005,0.70679
5.755615e-005,0.70752
5.761719e-005,0.70825
5.767822e-005,0.70898
5.773926e-005,0.70972
5.780029e-005,0.71021
5.786133e-005,0.71094
5.792236e-005,0.71167
5.798340e-005,0.71240
5.804443e-005,0.71313
5.810547e-005,0.71387
5.816650e-005,0.71460
5.822754e-005,0.71533
5.828857e-005,0.71606
5.834961e-005,0.71680
5.841065e-005,0.71753
5.847168e-005,0.71826
5.853271e-005,0.71899
5.859375e-005,0.71973
5.865479e-005,0.72046
5.871582e-005,0.72095
5.877686e-005,0.72168
5.883789e-005,0.72241
5.889892e-005,0.72314
5.895996e-005,0.72388
5.902100e-005,0.72461
5.908203e-005,0.72534
5.914307e-005,0.72607
5.920410e-005,0.72681
5.926514e-005,0.72754
5.932617e-005,0.72827
5.938721e-005,0.72900
5.944824e-005,0.72974
5.950928e-005,0.73022
5.957031e-005,0.73096
5.963135e-005,0.73169
5.969238e-005,0.73242
5.975342e-005,0.73315
5.981445e-005,0.73389
5.987549e-005,0.73462
5.993652e-005,0.73535
5.999756e-005,0.73608
6.005860e-005,0.73682
6.011963e-005,0.73755
6.018066e-005,0.73828
6.024170e-005,0.73901
6.030273e-005,0.73950
6.036377e-005,0.74023
6.042481e-005,0.74097
6.048584e-005,0.74170
6.054687e-005,0.74243
6.060791e-005,0.74316
6.066895e-005,0.74390
6.072998e-005,0.74463
6.079102e-005,0.74536
6.085205e-005,0.74609
6.091309e-005,0.74683
6.097412e-005,0.74756
6.103516e-005,0.74805
6.109619e-005,0.74878
6.115722e-005,0.74951
6.121826e-005,0.75024
6.127929e-005,0.75098
6.134033e-005,0.75171
6.140137e-005,0.75244
6.146240e-005,0.75317
6.152344e-005,0.75391
6.158447e-005,0.75464
6.164551e-005,0.75537
6.170655e-005,0.75586
6.176758e-005,0.75659
6.182861e-005,0.75732
6.188965e-005,0.75806
6.195068e-005,0.75879
6.201172e-005,0.75952
6.207275e-005,0.76025
6.213379e-005,0.76099
6.219483e-005,0.76172
6.225586e-005,0.76245
6.231690e-005,0.76318
6.237793e-005,0.76367
6.243896e-005,0.76440
6.250000e-005,0.76514
6.256103e-005,0.76587
6.262207e-005,0.76660
6.268310e-005,0.76733
6.274414e-005,0.76807
6.280518e-005,0.76880
6.286621e-005,0.76953
6.292725e-005,0.77026
6.298828e-005,0.77075
6.304932e-005,0.77148
6.311035e-005,0.77222
6.317138e-005,0.77295
6.323242e-005,0.77368
6.329345e-005,0.77441
6.335449e-005,0.77515
